ProjectOwningOrg,ProjectOrg,Project,BillType,BillingStatus,Task,Category,DocType,DocumentNumber/ExpenseReportNumber,CostElement,Person,Vendor/Customer,ItemDate,Quantity,InvoiceNumber,JournalDate,BillingCurrency,AmountInBillingCurrency
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/4/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/5/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/6/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/7/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/8/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/9/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/10/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/11/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/12/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/13/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/15/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/16/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/17/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/18/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/19/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/20/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/21/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/22/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/23/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/24/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/25/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/26/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/27/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/28/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/29/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.CS,CUST-2-CIV,PSA-UPGRADE.BY,TM,Billed,4. Design,*Programmer,TS,,,"User2, Caroline",,8/31/2020,8,UNANET-01109,8/31/2020,USD,953.84
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,*Systems Engineer,TS,,,"User5, Clark A.",,8/2/2020,2,UNANET-01110,8/31/2020,USD,330.20
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,*Systems Engineer,TS,,,"User5, Clark A.",,8/5/2020,8,UNANET-01110,8/31/2020,USD,"1,320.80"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,*Systems Engineer,TS,,,"User5, Clark A.",,8/9/2020,10,UNANET-01110,8/31/2020,USD,"1,651.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,*Systems Engineer,TS,,,"User5, Clark A.",,8/13/2020,10,UNANET-01110,8/31/2020,USD,"1,651.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,*Systems Engineer,TS,,,"User5, Clark A.",,8/14/2020,2,UNANET-01110,8/31/2020,USD,330.20
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,*Systems Engineer,TS,,,"User5, Clark A.",,8/18/2020,2,UNANET-01110,8/31/2020,USD,330.20
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,*Systems Engineer,TS,,,"User5, Clark A.",,8/20/2020,8,UNANET-01110,8/31/2020,USD,"1,320.80"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,*Systems Engineer,TS,,,"User5, Clark A.",,8/24/2020,10,UNANET-01110,8/31/2020,USD,"1,651.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,*Systems Engineer,TS,,,"User5, Clark A.",,8/28/2020,10,UNANET-01110,8/31/2020,USD,"1,651.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,*Systems Engineer,TS,,,"User5, Clark A.",,8/29/2020,2,UNANET-01110,8/31/2020,USD,330.20
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,*Systems Engineer,TS,,,"User5, Clark A.",,8/30/2020,8,UNANET-01110,8/31/2020,USD,"1,320.80"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,Airfare,ER,509,,"User4, Charlie",,8/6/2020,,UNANET-01110,8/31/2020,USD,500.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,Airfare,ER,512,,"User4, Charlie",,8/7/2020,,UNANET-01110,8/31/2020,USD,500.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,Business Meals,ER,511,,"User4, Charlie",,8/3/2020,,UNANET-01110,8/31/2020,USD,8.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,Lodging Over Per Diem,ER,509,,"User4, Charlie",,8/6/2020,,UNANET-01110,8/31/2020,USD,0.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,Lodging Over Per Diem,ER,509,,"User4, Charlie",,8/7/2020,,UNANET-01110,8/31/2020,USD,0.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,Lodging Over Per Diem,ER,509,,"User4, Charlie",,8/8/2020,,UNANET-01110,8/31/2020,USD,0.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,Lodging Per Diem,ER,509,,"User4, Charlie",,8/6/2020,,UNANET-01110,8/31/2020,USD,107.52
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,Lodging Per Diem,ER,509,,"User4, Charlie",,8/7/2020,,UNANET-01110,8/31/2020,USD,107.52
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,Lodging Per Diem,ER,509,,"User4, Charlie",,8/8/2020,,UNANET-01110,8/31/2020,USD,107.52
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,Lodging Per Diem,ER,512,,"User4, Charlie",,8/7/2020,,UNANET-01110,8/31/2020,USD,"1,365.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,MIE Per Diem,ER,509,,"User4, Charlie",,8/6/2020,,UNANET-01110,8/31/2020,USD,41.25
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,MIE Per Diem,ER,509,,"User4, Charlie",,8/7/2020,,UNANET-01110,8/31/2020,USD,55.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,MIE Per Diem,ER,509,,"User4, Charlie",,8/8/2020,,UNANET-01110,8/31/2020,USD,33.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,MIE Per Diem,ER,509,,"User4, Charlie",,8/9/2020,,UNANET-01110,8/31/2020,USD,41.25
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,Materials,ER,509,,"User4, Charlie",,8/9/2020,,UNANET-01110,8/31/2020,USD,178.96
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,Mileage,ER,509,,"User4, Charlie",,8/6/2020,,UNANET-01110,8/31/2020,USD,14.38
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,1. Brand Strategy,Rental Car,ER,511,,"User4, Charlie",,8/3/2020,,UNANET-01110,8/31/2020,USD,80.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,6/2/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,6/2/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,6/11/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,6/11/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,6/12/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,6/12/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,6/17/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,6/17/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,6/27/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,6/27/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,6/28/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,6/28/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,7/2/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,7/2/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,7/13/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,7/13/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,7/14/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,7/14/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,7/17/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,7/17/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,7/28/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,7/28/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,7/29/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,7/29/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,7/30/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,7/30/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,8/2/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,8/2/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,8/2/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,8/14/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,8/14/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,8/14/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,8/15/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,8/15/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,8/15/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,8/17/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,8/17/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,8/17/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,8/30/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,8/30/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,8/30/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,8/31/2020,-9,UNANET-01110,8/31/2020,USD,"-1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,8/31/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Designer,TS,,,"User3, Chad",,8/31/2020,9,UNANET-01110,8/31/2020,USD,"1,129.50"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Project Manager,TS,,,"User4, Charlie",,8/3/2020,1.6,UNANET-01110,8/31/2020,USD,212.26
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Project Manager,TS,,,"User4, Charlie",,8/4/2020,5,UNANET-01110,8/31/2020,USD,663.30
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Project Manager,TS,,,"User4, Charlie",,8/5/2020,1,UNANET-01110,8/31/2020,USD,132.66
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Project Manager,TS,,,"User4, Charlie",,8/10/2020,1.6,UNANET-01110,8/31/2020,USD,212.26
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Project Manager,TS,,,"User4, Charlie",,8/11/2020,5,UNANET-01110,8/31/2020,USD,663.30
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Project Manager,TS,,,"User4, Charlie",,8/12/2020,1,UNANET-01110,8/31/2020,USD,132.66
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Project Manager,TS,,,"User4, Charlie",,8/17/2020,1.6,UNANET-01110,8/31/2020,USD,212.26
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Project Manager,TS,,,"User4, Charlie",,8/18/2020,5,UNANET-01110,8/31/2020,USD,663.30
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Project Manager,TS,,,"User4, Charlie",,8/19/2020,1,UNANET-01110,8/31/2020,USD,132.66
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Project Manager,TS,,,"User4, Charlie",,8/24/2020,1.6,UNANET-01110,8/31/2020,USD,212.26
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Project Manager,TS,,,"User4, Charlie",,8/25/2020,5,UNANET-01110,8/31/2020,USD,663.30
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Project Manager,TS,,,"User4, Charlie",,8/26/2020,1,UNANET-01110,8/31/2020,USD,132.66
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Project Manager,TS,,,"User4, Charlie",,8/31/2020,-1.6,UNANET-01110,8/31/2020,USD,-212.26
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Project Manager,TS,,,"User4, Charlie",,8/31/2020,1.6,UNANET-01110,8/31/2020,USD,212.26
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*Project Manager,TS,,,"User4, Charlie",,8/31/2020,1.6,UNANET-01110,8/31/2020,USD,212.26
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*QA Auditor,TS,,,"User6, GW",,8/3/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*QA Auditor,TS,,,"User6, GW",,8/12/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*QA Auditor,TS,,,"User6, GW",,8/18/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,*QA Auditor,TS,,,"User6, GW",,8/28/2020,8,UNANET-01110,8/31/2020,USD,656.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,Airfare,ER,504,,"User6, Charline",,8/7/2020,,UNANET-01110,8/31/2020,USD,300.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,Business Meals,ER,504,,"User6, Charline",,8/11/2020,,UNANET-01110,8/31/2020,USD,200.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,Entertainment,ER,504,,"User6, Charline",,8/2/2020,,UNANET-01110,8/31/2020,USD,150.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,Lodging Over Per Diem,ER,504,,"User6, Charline",,8/9/2020,,UNANET-01110,8/31/2020,USD,0.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,Lodging Per Diem,ER,504,,"User6, Charline",,8/9/2020,,UNANET-01110,8/31/2020,USD,156.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,MIE Per Diem,ER,504,,"User6, Charline",,8/10/2020,,UNANET-01110,8/31/2020,USD,82.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,Mileage,ER,504,,"User6, Charline",,8/9/2020,,UNANET-01110,8/31/2020,USD,57.50
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,2. Code,Telephone / Internet,ER,504,,"User6, Charline",,8/7/2020,,UNANET-01110,8/31/2020,USD,100.00
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/1/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/1/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/2/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/2/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/3/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/3/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/4/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/4/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/5/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/5/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
