DocumentNumber,JournalDate,PostedToGL,AccountCode,AccountDescription,OrgCode,OrgName,ProjectOrg,Project,Task,Category,BaseCostElement,CostElement,CustomVendor,Person,SecureDocumentType,SecureDocumentNumber,ItemDate,Quantity,BillingCurrency,Rate,DebitInBillingCurrency,CreditInBillingCurrency,ExtractDate
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Business Meals,Expense reports,G&A,,"User4, Charlie",,,8/3/2020,,USD,,0.00,0.20,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Lodging Over Per Diem,Expense reports,Expense reports,,"User4, Charlie",,,8/10/2020,,USD,,0.00,273.00,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Lodging Over Per Diem,Expense reports,Fee on Total ODC,,"User4, Charlie",,,8/10/2020,,USD,,0.00,8.19,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Lodging Over Per Diem,Expense reports,G&A,,"User4, Charlie",,,8/10/2020,,USD,,0.00,27.85,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Lodging Per Diem,Expense reports,Expense reports,,"User4, Charlie",,,8/10/2020,,USD,,0.00,1092.00,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Lodging Per Diem,Expense reports,Fee on Total ODC,,"User4, Charlie",,,8/10/2020,,USD,,0.00,32.76,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Lodging Per Diem,Expense reports,G&A,,"User4, Charlie",,,8/10/2020,,USD,,0.00,111.38,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Materials,MATERIALS,Fee on Total ODC,,"Controller, Frank T.",,,8/10/2020,,USD,,0.00,4.68,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Materials,MATERIALS,Fee on Total ODC,,"User4, Charlie",,,8/2/2020,,USD,,0.00,22.50,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Materials,MATERIALS,G&A,,"Controller, Frank T.",,,8/10/2020,,USD,,0.00,15.91,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Materials,MATERIALS,G&A,,"User4, Charlie",,,8/2/2020,,USD,,0.00,76.50,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Materials,MATERIALS,MATERIALS,,"Controller, Frank T.",,,8/10/2020,,USD,,0.00,156.00,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Materials,MATERIALS,MATERIALS,,"User4, Charlie",,,8/2/2020,,USD,,0.00,750.00,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Rental Car,Expense reports,Expense reports,,"Controller, Frank T.",,,8/3/2020,,USD,,0.00,300.00,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Rental Car,Expense reports,Expense reports,,"User4, Charlie",,,8/3/2020,,USD,,0.00,20.00,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Rental Car,Expense reports,Fee on Total ODC,,"Controller, Frank T.",,,8/3/2020,,USD,,0.00,9.00,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Rental Car,Expense reports,Fee on Total ODC,,"User4, Charlie",,,8/3/2020,,USD,,0.00,0.60,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Rental Car,Expense reports,G&A,,"Controller, Frank T.",,,8/3/2020,,USD,,0.00,30.60,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Rental Car,Expense reports,G&A,,"User4, Charlie",,,8/3/2020,,USD,,0.00,2.04,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,SWIFT-Program Manager (CS),Direct Labor,Direct Labor,,"Director, Chris S.",,,8/7/2020,8.00,USD,47.54631,0.00,380.37,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,SWIFT-Program Manager (CS),Direct Labor,Direct Labor,,"Director, Chris S.",,,8/22/2020,8.00,USD,45.04388,0.00,360.35,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,SWIFT-Program Manager (CS),Direct Labor,Fee on Total Labor,,"Director, Chris S.",,,8/7/2020,,USD,,0.00,30.43,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,SWIFT-Program Manager (CS),Direct Labor,Fee on Total Labor,,"Director, Chris S.",,,8/22/2020,,USD,,0.00,28.83,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,SWIFT-Program Manager (CS),Direct Labor,Fringe Company Site,,"Director, Chris S.",,,8/7/2020,,USD,,0.00,127.42,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,SWIFT-Program Manager (CS),Direct Labor,Fringe Company Site,,"Director, Chris S.",,,8/22/2020,,USD,,0.00,120.72,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,SWIFT-Program Manager (CS),Direct Labor,G&A,,"Director, Chris S.",,,8/7/2020,,USD,,0.00,71.48,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,SWIFT-Program Manager (CS),Direct Labor,G&A,,"Director, Chris S.",,,8/22/2020,,USD,,0.00,67.72,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,SWIFT-Program Manager (CS),Direct Labor,Overhead Company Site,,"Director, Chris S.",,,8/7/2020,,USD,,0.00,192.96,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,SWIFT-Program Manager (CS),Direct Labor,Overhead Company Site,,"Director, Chris S.",,,8/22/2020,,USD,,0.00,182.81,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Supplies / ODCs,OTHER,Fee on Total ODC,,"User4, Charlie",,,8/8/2020,,USD,,0.00,22.50,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Supplies / ODCs,OTHER,G&A,,"User4, Charlie",,,8/8/2020,,USD,,0.00,76.50,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1. Project Support,Supplies / ODCs,OTHER,OTHER,,"User4, Charlie",,,8/8/2020,,USD,,0.00,750.00,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/3/2020,2.00,USD,30.04167,0.00,60.08,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/4/2020,5.00,USD,30.04167,0.00,150.21,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/5/2020,1.00,USD,30.04167,0.00,30.04,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/10/2020,2.00,USD,30.04167,0.00,60.08,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/11/2020,5.00,USD,30.04167,0.00,150.21,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/12/2020,1.00,USD,30.04167,0.00,30.04,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/17/2020,2.00,USD,30.04167,0.00,60.08,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/18/2020,5.00,USD,30.04167,0.00,150.21,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/19/2020,1.00,USD,30.04167,0.00,30.04,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/24/2020,2.00,USD,30.04167,0.00,60.08,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/25/2020,5.00,USD,30.04167,0.00,150.21,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/26/2020,1.00,USD,30.04167,0.00,30.04,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/31/2020,2.00,USD,30.04167,0.00,60.08,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/31/2020,-2.00,USD,30.04167,60.08,0.00,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Direct Labor,,"User4, Charlie",,,8/31/2020,2.00,USD,37.5,0.00,75.00,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/3/2020,,USD,,0.00,4.81,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/4/2020,,USD,,0.00,12.02,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/5/2020,,USD,,0.00,2.40,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/10/2020,,USD,,0.00,4.81,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/11/2020,,USD,,0.00,12.02,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/12/2020,,USD,,0.00,2.40,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/17/2020,,USD,,0.00,4.81,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/18/2020,,USD,,0.00,12.02,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/19/2020,,USD,,0.00,2.40,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/24/2020,,USD,,0.00,4.81,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/25/2020,,USD,,0.00,12.02,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/26/2020,,USD,,0.00,2.40,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/31/2020,,USD,,0.00,4.81,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/31/2020,,USD,,4.81,0.00,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fee on Total Labor,,"User4, Charlie",,,8/31/2020,,USD,,0.00,6.00,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/3/2020,,USD,,0.00,20.13,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/4/2020,,USD,,0.00,50.32,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/5/2020,,USD,,0.00,10.06,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/10/2020,,USD,,0.00,20.13,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/11/2020,,USD,,0.00,50.32,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/12/2020,,USD,,0.00,10.06,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/17/2020,,USD,,0.00,20.13,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/18/2020,,USD,,0.00,50.32,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/19/2020,,USD,,0.00,10.06,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/24/2020,,USD,,0.00,20.13,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/25/2020,,USD,,0.00,50.32,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/26/2020,,USD,,0.00,10.06,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/31/2020,,USD,,0.00,20.13,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/31/2020,,USD,,20.13,0.00,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Fringe Client Site,,"User4, Charlie",,,8/31/2020,,USD,,0.00,25.13,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/3/2020,,USD,,0.00,8.70,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/4/2020,,USD,,0.00,21.76,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/5/2020,,USD,,0.00,4.35,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/10/2020,,USD,,0.00,8.70,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/11/2020,,USD,,0.00,21.76,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/12/2020,,USD,,0.00,4.35,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/17/2020,,USD,,0.00,8.70,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/18/2020,,USD,,0.00,21.76,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/19/2020,,USD,,0.00,4.35,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/24/2020,,USD,,0.00,8.70,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/25/2020,,USD,,0.00,21.76,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/26/2020,,USD,,0.00,4.35,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/31/2020,,USD,,0.00,8.70,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/31/2020,,USD,,8.70,0.00,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,G&A,,"User4, Charlie",,,8/31/2020,,USD,,0.00,10.87,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/3/2020,,USD,,0.00,5.13,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/4/2020,,USD,,0.00,12.83,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/5/2020,,USD,,0.00,2.57,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/10/2020,,USD,,0.00,5.13,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/11/2020,,USD,,0.00,12.83,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/12/2020,,USD,,0.00,2.57,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/17/2020,,USD,,0.00,5.13,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/18/2020,,USD,,0.00,12.83,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/19/2020,,USD,,0.00,2.57,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/24/2020,,USD,,0.00,5.13,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/25/2020,,USD,,0.00,12.83,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/26/2020,,USD,,0.00,2.57,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/31/2020,,USD,,0.00,5.13,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/31/2020,,USD,,5.13,0.00,
UNANET-01106,8/31/2020,Y,10.03.01,Unbilled,MYCO,Myco,CUST-1-DOD,10.10.7011.102.BY,1.3. Configuration Management,*Business Analyst,Direct Labor,Overhead Client Site.,,"User4, Charlie",,,8/31/2020,,USD,,0.00,6.41,
