ProjectOwningOrg,ProjectOrg,Project,BillType,BillingStatus,Task,Category,DocType,DocumentNumber/ExpenseReportNumber,CostElement,Person,Vendor/Customer,ItemDate,Quantity,InvoiceNumber,JournalDate,BillingCurrency,AmountInBillingCurrency
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/3/2020,,,9/30/2020,USD,46.75
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/3/2020,,,9/30/2020,USD,-46.75
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/3/2020,,,9/30/2020,USD,27.57
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/3/2020,,,9/30/2020,USD,-27.57
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/3/2020,10,,9/30/2020,USD,322.65
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/3/2020,10,,9/30/2020,USD,-322.65
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fee on Total Labor,"User5, Clark A.",,9/7/2020,,,9/30/2020,USD,25.81
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fee on Total Labor,"User5, Clark A.",,9/7/2020,,,9/30/2020,USD,-25.81
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fringe Client Site,"User5, Clark A.",,9/7/2020,,,9/30/2020,USD,108.09
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fringe Client Site,"User5, Clark A.",,9/7/2020,,,9/30/2020,USD,-108.09
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/7/2020,,,9/30/2020,USD,46.75
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/7/2020,,,9/30/2020,USD,-46.75
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/7/2020,,,9/30/2020,USD,27.57
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/7/2020,,,9/30/2020,USD,-27.57
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/7/2020,10,,9/30/2020,USD,322.65
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/7/2020,10,,9/30/2020,USD,-322.65
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fee on Total Labor,"User5, Clark A.",,9/11/2020,,,9/30/2020,USD,25.81
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fee on Total Labor,"User5, Clark A.",,9/11/2020,,,9/30/2020,USD,-25.81
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fringe Client Site,"User5, Clark A.",,9/11/2020,,,9/30/2020,USD,108.09
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fringe Client Site,"User5, Clark A.",,9/11/2020,,,9/30/2020,USD,-108.09
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/11/2020,,,9/30/2020,USD,46.75
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/11/2020,,,9/30/2020,USD,-46.75
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/11/2020,,,9/30/2020,USD,27.57
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/11/2020,,,9/30/2020,USD,-27.57
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/11/2020,10,,9/30/2020,USD,322.65
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/11/2020,10,,9/30/2020,USD,-322.65
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fee on Total Labor,"User5, Clark A.",,9/13/2020,,,9/30/2020,USD,10.32
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fee on Total Labor,"User5, Clark A.",,9/13/2020,,,9/30/2020,USD,-10.32
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fringe Client Site,"User5, Clark A.",,9/13/2020,,,9/30/2020,USD,43.24
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fringe Client Site,"User5, Clark A.",,9/13/2020,,,9/30/2020,USD,-43.24
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/13/2020,,,9/30/2020,USD,18.70
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/13/2020,,,9/30/2020,USD,-18.70
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/13/2020,,,9/30/2020,USD,11.03
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/13/2020,,,9/30/2020,USD,-11.03
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/13/2020,4,,9/30/2020,USD,129.06
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/13/2020,4,,9/30/2020,USD,-129.06
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fee on Total Labor,"User5, Clark A.",,9/15/2020,,,9/30/2020,USD,25.81
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fee on Total Labor,"User5, Clark A.",,9/15/2020,,,9/30/2020,USD,-25.81
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fringe Client Site,"User5, Clark A.",,9/15/2020,,,9/30/2020,USD,108.09
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fringe Client Site,"User5, Clark A.",,9/15/2020,,,9/30/2020,USD,-108.09
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/15/2020,,,9/30/2020,USD,46.75
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/15/2020,,,9/30/2020,USD,-46.75
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/15/2020,,,9/30/2020,USD,27.57
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/15/2020,,,9/30/2020,USD,-27.57
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/15/2020,10,,9/30/2020,USD,322.65
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/15/2020,10,,9/30/2020,USD,-322.65
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fee on Total Labor,"User5, Clark A.",,9/23/2020,,,9/30/2020,USD,69.11
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fee on Total Labor,"User5, Clark A.",,9/23/2020,,,9/30/2020,USD,-69.11
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fringe Client Site,"User5, Clark A.",,9/23/2020,,,9/30/2020,USD,289.40
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fringe Client Site,"User5, Clark A.",,9/23/2020,,,9/30/2020,USD,-289.40
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/23/2020,,,9/30/2020,USD,125.16
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/23/2020,,,9/30/2020,USD,-125.16
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/23/2020,,,9/30/2020,USD,73.81
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/23/2020,,,9/30/2020,USD,-73.81
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/23/2020,10,,9/30/2020,USD,863.87
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/23/2020,10,,9/30/2020,USD,-863.87
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fee on Total Labor,"User5, Clark A.",,9/29/2020,,,9/30/2020,USD,27.64
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fee on Total Labor,"User5, Clark A.",,9/29/2020,,,9/30/2020,USD,-27.64
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fringe Client Site,"User5, Clark A.",,9/29/2020,,,9/30/2020,USD,115.76
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Fringe Client Site,"User5, Clark A.",,9/29/2020,,,9/30/2020,USD,-115.76
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/29/2020,,,9/30/2020,USD,50.06
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/29/2020,,,9/30/2020,USD,-50.06
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/29/2020,,,9/30/2020,USD,29.52
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/29/2020,,,9/30/2020,USD,-29.52
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/29/2020,4,,9/30/2020,USD,345.55
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/29/2020,4,,9/30/2020,USD,-345.55
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,GSA-Program Manager,TS,,Fee on Total Labor,"User6, GW",,9/2/2020,,,9/30/2020,USD,16.48
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,GSA-Program Manager,TS,,Fee on Total Labor,"User6, GW",,9/2/2020,,,9/30/2020,USD,-16.48
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,GSA-Program Manager,TS,,Fringe Client Site,"User6, GW",,9/2/2020,,,9/30/2020,USD,69.01
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,GSA-Program Manager,TS,,Fringe Client Site,"User6, GW",,9/2/2020,,,9/30/2020,USD,-69.01
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,GSA-Program Manager,TS,,G&A,"User6, GW",,9/2/2020,,,9/30/2020,USD,29.85
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,GSA-Program Manager,TS,,G&A,"User6, GW",,9/2/2020,,,9/30/2020,USD,-29.85
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,GSA-Program Manager,TS,,Overhead Client Site.,"User6, GW",,9/2/2020,,,9/30/2020,USD,17.60
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,GSA-Program Manager,TS,,Overhead Client Site.,"User6, GW",,9/2/2020,,,9/30/2020,USD,-17.60
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,GSA-Program Manager,TS,,Direct Labor,"User6, GW",,9/2/2020,8,,9/30/2020,USD,206.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Deferred,2. Development,GSA-Program Manager,TS,,Direct Labor,"User6, GW",,9/2/2020,8,,9/30/2020,USD,-206.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Fee on Total Labor,"User5, Clark A.",,9/2/2020,,,9/30/2020,USD,25.81
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Fringe Client Site,"User5, Clark A.",,9/2/2020,,,9/30/2020,USD,108.09
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/2/2020,,,9/30/2020,USD,46.75
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/2/2020,,,9/30/2020,USD,27.57
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/2/2020,10,,9/30/2020,USD,322.65
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Fee on Total Labor,"User5, Clark A.",,9/6/2020,,,9/30/2020,USD,25.81
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Fringe Client Site,"User5, Clark A.",,9/6/2020,,,9/30/2020,USD,108.09
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/6/2020,,,9/30/2020,USD,46.75
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/6/2020,,,9/30/2020,USD,27.57
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/6/2020,10,,9/30/2020,USD,322.65
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Fee on Total Labor,"User5, Clark A.",,9/10/2020,,,9/30/2020,USD,25.81
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Fringe Client Site,"User5, Clark A.",,9/10/2020,,,9/30/2020,USD,108.09
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/10/2020,,,9/30/2020,USD,46.75
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/10/2020,,,9/30/2020,USD,27.57
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/10/2020,10,,9/30/2020,USD,322.65
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Fee on Total Labor,"User5, Clark A.",,9/14/2020,,,9/30/2020,USD,25.81
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Fringe Client Site,"User5, Clark A.",,9/14/2020,,,9/30/2020,USD,108.09
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/14/2020,,,9/30/2020,USD,46.75
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/14/2020,,,9/30/2020,USD,27.57
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/14/2020,10,,9/30/2020,USD,322.65
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Fee on Total Labor,"User5, Clark A.",,9/22/2020,,,9/30/2020,USD,69.11
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Fringe Client Site,"User5, Clark A.",,9/22/2020,,,9/30/2020,USD,289.40
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/22/2020,,,9/30/2020,USD,125.16
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/22/2020,,,9/30/2020,USD,73.81
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/22/2020,10,,9/30/2020,USD,863.87
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Fee on Total Labor,"User5, Clark A.",,9/30/2020,,,9/30/2020,USD,69.11
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Fringe Client Site,"User5, Clark A.",,9/30/2020,,,9/30/2020,USD,289.40
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,G&A,"User5, Clark A.",,9/30/2020,,,9/30/2020,USD,125.16
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Overhead Client Site.,"User5, Clark A.",,9/30/2020,,,9/30/2020,USD,73.81
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,*Systems Engineer,TS,,Direct Labor,"User5, Clark A.",,9/30/2020,10,,9/30/2020,USD,863.87
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,01020 - ADMIN ASSISTAN,TS,,Fee on Total Labor,"Director, Chris S.",,9/2/2020,,,9/30/2020,USD,30.43
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,01020 - ADMIN ASSISTAN,TS,,Fringe Company Site,"Director, Chris S.",,9/2/2020,,,9/30/2020,USD,127.42
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,01020 - ADMIN ASSISTAN,TS,,G&A,"Director, Chris S.",,9/2/2020,,,9/30/2020,USD,71.48
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,01020 - ADMIN ASSISTAN,TS,,Overhead Company Site,"Director, Chris S.",,9/2/2020,,,9/30/2020,USD,192.96
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,01020 - ADMIN ASSISTAN,TS,,Direct Labor,"Director, Chris S.",,9/2/2020,8,,9/30/2020,USD,380.37
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,01020 - ADMIN ASSISTAN,TS,,Fee on Total Labor,"Director, Chris S.",,9/18/2020,,,9/30/2020,USD,48.69
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,01020 - ADMIN ASSISTAN,TS,,Fringe Company Site,"Director, Chris S.",,9/18/2020,,,9/30/2020,USD,203.88
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,01020 - ADMIN ASSISTAN,TS,,G&A,"Director, Chris S.",,9/18/2020,,,9/30/2020,USD,114.36
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,01020 - ADMIN ASSISTAN,TS,,Overhead Company Site,"Director, Chris S.",,9/18/2020,,,9/30/2020,USD,308.74
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,01020 - ADMIN ASSISTAN,TS,,Direct Labor,"Director, Chris S.",,9/18/2020,8,,9/30/2020,USD,608.59
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Airfare,ER,521,Expense reports,"User4, Charlie",,9/3/2020,,,9/30/2020,USD,500.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Airfare,ER,521,Fee on Total ODC,"User4, Charlie",,9/3/2020,,,9/30/2020,USD,15.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Airfare,ER,521,G&A,"User4, Charlie",,9/3/2020,,,9/30/2020,USD,51.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Airfare,ER,522,Expense reports,"User4, Charlie",,9/3/2020,,,9/30/2020,USD,450.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Airfare,ER,522,Fee on Total ODC,"User4, Charlie",,9/3/2020,,,9/30/2020,USD,13.50
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Airfare,ER,522,G&A,"User4, Charlie",,9/3/2020,,,9/30/2020,USD,45.90
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Business Meals,ER,513,Expense reports,"Controller, Frank T.",,9/9/2020,,,9/30/2020,USD,67.22
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Business Meals,ER,513,Fee on Total ODC,"Controller, Frank T.",,9/9/2020,,,9/30/2020,USD,2.02
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Business Meals,ER,513,G&A,"Controller, Frank T.",,9/9/2020,,,9/30/2020,USD,6.86
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Business Meals,ER,522,Expense reports,"User4, Charlie",,9/3/2020,,,9/30/2020,USD,2.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Business Meals,ER,522,Fee on Total ODC,"User4, Charlie",,9/3/2020,,,9/30/2020,USD,0.06
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Business Meals,ER,522,G&A,"User4, Charlie",,9/3/2020,,,9/30/2020,USD,0.20
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Lodging Over Per Diem,ER,521,Expense reports,"User4, Charlie",,9/10/2020,,,9/30/2020,USD,273.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Lodging Over Per Diem,ER,521,Fee on Total ODC,"User4, Charlie",,9/10/2020,,,9/30/2020,USD,8.19
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Lodging Over Per Diem,ER,521,G&A,"User4, Charlie",,9/10/2020,,,9/30/2020,USD,27.85
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Lodging Per Diem,ER,521,Expense reports,"User4, Charlie",,9/10/2020,,,9/30/2020,USD,"1,092.00"
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Lodging Per Diem,ER,521,Fee on Total ODC,"User4, Charlie",,9/10/2020,,,9/30/2020,USD,32.76
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Lodging Per Diem,ER,521,G&A,"User4, Charlie",,9/10/2020,,,9/30/2020,USD,111.38
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Materials,ER,515,Fee on Total ODC,"Controller, Frank T.",,9/10/2020,,,9/30/2020,USD,4.68
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Materials,ER,515,G&A,"Controller, Frank T.",,9/10/2020,,,9/30/2020,USD,15.91
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Materials,ER,515,MATERIALS,"Controller, Frank T.",,9/10/2020,,,9/30/2020,USD,156.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Materials,ER,521,Fee on Total ODC,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,22.50
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Materials,ER,521,G&A,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,76.50
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Materials,ER,521,MATERIALS,"User4, Charlie",,9/2/2020,,,9/30/2020,USD,750.00
OPS.CS,CUST-1-DOD,10.10.7011.102.BY,CP,Recognized,1. Project Support,Rental Car,ER,515,Expense reports,"Controller, Frank T.",,9/3/2020,,,9/30/2020,USD,300.00
